0,1,ground_truth,predict
-8.068128228187561035e-01,1.050417423248291016e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.113248944282531738e+00,5.527973771095275879e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.639891147613525391e-01,-2.971950173377990723e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.135264113545417786e-01,8.730758726596832275e-02,0.000000000000000000e+00,1.000000000000000000e+00
6.893092989921569824e-01,-4.055498242378234863e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.722498297691345215e-01,-2.180107831954956055e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.318955063819885254e-01,-5.309950709342956543e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.900753974914550781e-01,5.374940037727355957e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.153715074062347412e-01,5.228484869003295898e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.260499238967895508e-01,4.940901994705200195e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.341505289077758789e-01,4.188884496688842773e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.124241471290588379e+00,9.888460040092468262e-01,0.000000000000000000e+00,1.000000000000000000e+00
-9.047468900680541992e-01,8.875415325164794922e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.151895523071289062e+00,1.276382088661193848e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.489604949951171875e-01,7.822085022926330566e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.214906811714172363e+00,1.102366566658020020e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.332436203956604004e-01,4.788724780082702637e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.307219177484512329e-02,7.558587193489074707e-02,1.000000000000000000e+00,1.000000000000000000e+00
-9.214134812355041504e-01,8.735344409942626953e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.928771734237670898e-01,5.950595736503601074e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.600010037422180176e-01,8.946010470390319824e-02,1.000000000000000000e+00,0.000000000000000000e+00
-3.296152055263519287e-01,3.398853540420532227e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.415785253047943115e-01,5.677791833877563477e-01,0.000000000000000000e+00,1.000000000000000000e+00
-9.311744570732116699e-01,1.019688129425048828e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.657212138175964355e-01,-8.030007481575012207e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.194593310356140137e+00,-1.146996617317199707e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.752257347106933594e-03,-6.106377393007278442e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.001130938529968262e+00,1.229375243186950684e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.424000144004821777e-01,-3.692640662193298340e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.771239638328552246e-01,4.072710871696472168e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.257298171520233154e-01,-5.334310978651046753e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.670886158943176270e-01,-2.188634276390075684e-01,1.000000000000000000e+00,0.000000000000000000e+00
-3.808487057685852051e-01,1.857542842626571655e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.373760730028152466e-02,-8.405320346355438232e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.065251827239990234e+00,-1.620758771896362305e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.692769259214401245e-02,2.714811563491821289e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.771432042121887207e-01,-4.307698011398315430e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.369242310523986816e-01,-6.261745095252990723e-01,1.000000000000000000e+00,0.000000000000000000e+00
4.213792830705642700e-02,-1.091177016496658325e-01,0.000000000000000000e+00,0.000000000000000000e+00
-3.009414672851562500e-01,1.286126822233200073e-01,0.000000000000000000e+00,1.000000000000000000e+00
-9.511970877647399902e-01,6.199917793273925781e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.246808648109436035e+00,-9.951525330543518066e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.811056733131408691e-01,6.059913039207458496e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.815012931823730469e-01,-1.810170412063598633e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.879183888435363770e-01,-6.699392199516296387e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.971105933189392090e-01,-9.447762370109558105e-01,1.000000000000000000e+00,0.000000000000000000e+00
-1.395310997962951660e+00,8.459799885749816895e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.190263867378234863e+00,-8.230759501457214355e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.927786469459533691e-01,1.282762736082077026e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.894394010305404663e-02,-3.192837834358215332e-01,1.000000000000000000e+00,0.000000000000000000e+00
-1.644025206565856934e+00,1.355709195137023926e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.022638678550720215e-01,5.907580256462097168e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.993907272815704346e-01,1.336242556571960449e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.011606305837631226e-01,-3.533321619033813477e-01,1.000000000000000000e+00,0.000000000000000000e+00
-1.216850638389587402e+00,1.152428507804870605e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.429956436157226562e+00,1.113101363182067871e+00,1.000000000000000000e+00,1.000000000000000000e+00
-8.410818576812744141e-01,7.285373806953430176e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.967613101005554199e-01,8.746635913848876953e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.666264653205871582e+00,-1.024068713188171387e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.682749390602111816e+00,2.071893215179443359e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.591092944145202637e+00,-2.107233047485351562e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.737545013427734375e-01,-5.687397718429565430e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.550473093986511230e+00,-1.481714010238647461e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.543916106224060059e+00,-1.705736160278320312e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.943234205245971680e-01,8.838573098182678223e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.981950163841247559e+00,1.215004205703735352e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.252557039260864258e-01,1.931534558534622192e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.797334134578704834e-01,5.360765755176544189e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.484863340854644775e-01,1.544946730136871338e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.362132787704467773e-01,-8.746122717857360840e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.666867613792419434e+00,1.453230261802673340e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.260324418544769287e-01,1.494877934455871582e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.446527838706970215e-01,2.460825294256210327e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.107299447059631348e-01,2.912633419036865234e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.985082626342773438e-01,-9.185826778411865234e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.795826911926269531e-01,-5.079681277275085449e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.480130076408386230e+00,-1.645818829536437988e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.076124906539916992e+00,-8.264936804771423340e-01,1.000000000000000000e+00,0.000000000000000000e+00
-1.115454316139221191e+00,7.714877724647521973e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.281949639320373535e-01,5.063198804855346680e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.344719171524047852e-01,-2.138144522905349731e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.637904822826385498e-01,-3.291167318820953369e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.849426984786987305e-01,-8.941577076911926270e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.910138964653015137e+00,-1.348955392837524414e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.272778153419494629e+00,1.221538186073303223e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.902391850948333740e-01,-4.257769584655761719e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.769538044929504395e-01,-1.111767649650573730e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.340996384620666504e+00,-1.497693896293640137e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.736138045787811279e-01,4.253708720207214355e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.510177254676818848e-01,-1.619697958230972290e-01,1.000000000000000000e+00,0.000000000000000000e+00
-2.057973146438598633e-01,2.241548150777816772e-01,0.000000000000000000e+00,1.000000000000000000e+00
-6.280539631843566895e-01,6.698587536811828613e-01,0.000000000000000000e+00,1.000000000000000000e+00
-6.798403263092041016e-01,2.271359711885452271e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.592039227485656738e+00,-1.053187131881713867e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.871954977512359619e-01,-7.532142996788024902e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.411012768745422363e-01,-3.266296982765197754e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.745441913604736328e+00,-1.273997187614440918e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.168493106961250305e-01,2.818422317504882812e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.068483471870422363e+00,9.195668101310729980e-01,1.000000000000000000e+00,1.000000000000000000e+00
-8.315685987472534180e-01,8.530190587043762207e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.967014670372009277e-01,-8.027020096778869629e-01,0.000000000000000000e+00,0.000000000000000000e+00
-3.804807364940643311e-02,-9.250696003437042236e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.986125111579895020e-01,-1.871256530284881592e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.427647471427917480e+00,-1.430107951164245605e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.425616145133972168e-01,1.063470840454101562e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.098188519477844238e-01,-4.995112419128417969e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.573532700538635254e-01,2.784681916236877441e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.520173668861389160e-01,7.792280614376068115e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.589079439640045166e-01,7.636779546737670898e-02,0.000000000000000000e+00,0.000000000000000000e+00
-9.657815098762512207e-01,7.077462077140808105e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.858729600906372070e-01,-1.074969887733459473e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.658830046653747559e-01,5.730085968971252441e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.369135260581970215e-01,7.497448325157165527e-01,1.000000000000000000e+00,1.000000000000000000e+00
-9.174387902021408081e-02,5.370813608169555664e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.031799107789993286e-02,6.731781363487243652e-02,1.000000000000000000e+00,0.000000000000000000e+00
-3.668344020843505859e-01,5.604763627052307129e-01,1.000000000000000000e+00,1.000000000000000000e+00
-9.572319388389587402e-01,8.564984798431396484e-01,1.000000000000000000e+00,1.000000000000000000e+00
-9.379457682371139526e-02,4.034966826438903809e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.895768582820892334e-01,-1.460511088371276855e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.685943543910980225e-01,3.604321479797363281e-01,0.000000000000000000e+00,1.000000000000000000e+00
-7.445289492607116699e-01,8.131343126296997070e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.169015169143676758e+00,-5.868101716041564941e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.053631186485290527e-01,-6.003227233886718750e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.131161093711853027e-01,8.369175195693969727e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.171679720282554626e-01,5.491676926612854004e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.367405533790588379e-01,-7.946478128433227539e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.427316904067993164e-01,1.955000013113021851e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.241647377610206604e-01,3.686115145683288574e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.987301707267761230e-01,-4.093140363693237305e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.491067647933959961e+00,-1.202769398689270020e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.747881889343261719e-01,6.256949305534362793e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.638661116361618042e-02,3.761857748031616211e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.875002324581146240e-01,-4.605434536933898926e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.430846691131591797e+00,-2.225502967834472656e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.079147398471832275e-01,-2.564085125923156738e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.247382640838623047e+00,-2.802194118499755859e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.128670692443847656e-01,-6.744738221168518066e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.529973387718200684e-01,5.035281181335449219e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.093006610870361328e+00,1.911139845848083496e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.199694514274597168e-01,-4.462138414382934570e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.334711551666259766e-01,-6.300067901611328125e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.016655445098876953e+00,1.322085022926330566e+00,1.000000000000000000e+00,1.000000000000000000e+00
-5.620552301406860352e-01,4.747018218040466309e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.319854736328125000e-01,1.071384996175765991e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.863451600074768066e-01,-7.413348555564880371e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.218330264091491699e+00,-1.318307280540466309e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.227989912033081055e-01,4.863406419754028320e-01,0.000000000000000000e+00,1.000000000000000000e+00
-8.808107972145080566e-01,1.035309076309204102e+00,1.000000000000000000e+00,1.000000000000000000e+00
-3.133311569690704346e-01,4.265792965888977051e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.335754364728927612e-02,8.862263560295104980e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.684018015861511230e-02,4.844204187393188477e-01,1.000000000000000000e+00,1.000000000000000000e+00
-6.210170388221740723e-01,4.105168581008911133e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.002045273780822754e-01,-3.527229428291320801e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.296267271041870117e-01,-3.398955464363098145e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.389473378658294678e-01,2.880067229270935059e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.331779241561889648e-01,2.625236511230468750e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.436509251594543457e-01,-4.208257198333740234e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.662502974271774292e-02,-2.376221418380737305e-01,1.000000000000000000e+00,0.000000000000000000e+00
-1.103223934769630432e-01,7.762970030307769775e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.992931544780731201e-01,-5.971452593803405762e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.563509106636047363e-01,5.338042378425598145e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.110747411847114563e-02,9.357874095439910889e-02,0.000000000000000000e+00,1.000000000000000000e+00
-8.107684850692749023e-01,8.903785347938537598e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.376595258712768555e-01,-4.002305269241333008e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.740711838006973267e-02,-4.340928196907043457e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.199920699000358582e-01,-1.002382710576057434e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.984617829322814941e-01,-4.223347306251525879e-01,1.000000000000000000e+00,0.000000000000000000e+00
6.527361273765563965e-01,-5.158030390739440918e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.288159608840942383e-01,1.006445139646530151e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.813677251338958740e-01,-5.013119801878929138e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.541971206665039062e-01,-3.440509438514709473e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.826826572418212891e-01,-3.967335224151611328e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.456915616989135742e-01,7.490711808204650879e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.215738415718078613e+00,9.958321452140808105e-01,1.000000000000000000e+00,1.000000000000000000e+00
-8.152529597282409668e-01,3.387188315391540527e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.635879039764404297e-01,3.236838579177856445e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.490480065345764160e-01,4.619923830032348633e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.710274577140808105e-01,4.632655382156372070e-01,1.000000000000000000e+00,1.000000000000000000e+00
-8.754643797874450684e-01,9.757409691810607910e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.222573280334472656e-01,2.562761306762695312e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.834764927625656128e-01,-2.701871693134307861e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.690502882003784180e-01,-3.999990820884704590e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.078129649162292480e-01,-5.474315881729125977e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.540338277816772461e-01,-7.774867415428161621e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.429294168949127197e-01,-2.684741020202636719e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.110271692276000977e+00,1.151668190956115723e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.381950020790100098e-01,-7.303345799446105957e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.216910958290100098e-01,-2.384999841451644897e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.679686546325683594e-01,-1.683805286884307861e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.887321710586547852e-01,2.040021866559982300e-01,0.000000000000000000e+00,1.000000000000000000e+00
-8.751940131187438965e-01,7.702723145484924316e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.203837931156158447e-01,3.017117977142333984e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.436273097991943359e-01,2.173258811235427856e-01,1.000000000000000000e+00,1.000000000000000000e+00
-9.187420010566711426e-01,6.499015688896179199e-01,1.000000000000000000e+00,1.000000000000000000e+00
-8.011709898710250854e-02,-2.821741104125976562e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.038382723927497864e-01,2.296265810728073120e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.137804210186004639e-01,4.689233899116516113e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.303001165390014648e+00,1.456586122512817383e+00,1.000000000000000000e+00,1.000000000000000000e+00
-5.709990859031677246e-01,6.070715785026550293e-01,1.000000000000000000e+00,1.000000000000000000e+00
-9.120804071426391602e-01,1.023248791694641113e+00,1.000000000000000000e+00,1.000000000000000000e+00
-5.004984736442565918e-01,5.665450692176818848e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.541411995887756348e-01,3.896526098251342773e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.367482900619506836e-01,-6.865577697753906250e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.549577832221984863e-01,3.329200148582458496e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.302204132080078125e-01,2.610703110694885254e-01,1.000000000000000000e+00,1.000000000000000000e+00
-6.020250916481018066e-01,5.419594645500183105e-01,0.000000000000000000e+00,1.000000000000000000e+00
-6.922795623540878296e-02,3.602386116981506348e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.467091292142868042e-01,-2.383924275636672974e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.317624568939208984e+00,-1.043241381645202637e+00,1.000000000000000000e+00,0.000000000000000000e+00
-7.297177910804748535e-01,9.018545150756835938e-01,1.000000000000000000e+00,1.000000000000000000e+00
-7.899620383977890015e-02,4.875509142875671387e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.218759343028068542e-01,1.035962253808975220e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.255943953990936279e-01,1.239849627017974854e-02,1.000000000000000000e+00,1.000000000000000000e+00
-4.209511876106262207e-01,-3.021222949028015137e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.149011328816413879e-01,2.613516151905059814e-02,0.000000000000000000e+00,0.000000000000000000e+00
-3.679398447275161743e-02,4.069703072309494019e-02,0.000000000000000000e+00,1.000000000000000000e+00
-6.628747582435607910e-01,5.232831835746765137e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.231730058789253235e-01,1.674395352602005005e-01,1.000000000000000000e+00,1.000000000000000000e+00
-6.273304224014282227e-01,6.280822753906250000e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.042435646057128906e-01,-3.419071435928344727e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.213237881660461426e-01,-3.325676321983337402e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.518934011459350586e-02,8.265654742717742920e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.373721301555633545e-01,-8.476062864065170288e-02,1.000000000000000000e+00,0.000000000000000000e+00
-4.967439174652099609e-01,3.125546574592590332e-01,0.000000000000000000e+00,1.000000000000000000e+00
-8.751046061515808105e-01,5.315368175506591797e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.609828829765319824e-01,-5.256406664848327637e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.167490035295486450e-02,-2.036122530698776245e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.094947695732116699e-01,8.944085240364074707e-02,1.000000000000000000e+00,1.000000000000000000e+00
-4.658498615026473999e-02,-6.650173664093017578e-02,0.000000000000000000e+00,0.000000000000000000e+00
-8.177968263626098633e-01,5.286777615547180176e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.740449309349060059e-01,-9.198182225227355957e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.340103864669799805e-01,-7.386118769645690918e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.490858912467956543e-01,6.741909384727478027e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.853198766708374023e-01,2.801027894020080566e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.099399328231811523e-01,-3.740454316139221191e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.206187486648559570e-02,-2.689674496650695801e-02,1.000000000000000000e+00,0.000000000000000000e+00
-3.727416396141052246e-01,2.987831234931945801e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.539110422134399414e-05,-1.847037374973297119e-01,1.000000000000000000e+00,0.000000000000000000e+00
-3.637622594833374023e-01,4.160987734794616699e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.060390710830688477e-01,-8.146237730979919434e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.280591845512390137e-01,3.305042982101440430e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.195242524147033691e-01,-7.573802471160888672e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.749113231897354126e-02,1.674816161394119263e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.255496501922607422e+00,1.004603862762451172e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.837242484092712402e-01,-9.107893109321594238e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.911588311195373535e-01,-3.138319849967956543e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.345957726240158081e-02,-2.760897278785705566e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.000500172376632690e-02,-8.942988514900207520e-02,1.000000000000000000e+00,0.000000000000000000e+00
-3.821506798267364502e-01,5.921556055545806885e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.480778962373733521e-02,-1.336753666400909424e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.195225477218627930e-01,-3.360602855682373047e-01,1.000000000000000000e+00,0.000000000000000000e+00
-2.746281862258911133e+00,2.243883848190307617e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.968440949916839600e-01,3.051844835281372070e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.241068184375762939e-01,1.977924257516860962e-02,0.000000000000000000e+00,0.000000000000000000e+00
-5.395536422729492188e-01,4.303244948387145996e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.550315260887145996e-01,-6.895455121994018555e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.579469621181488037e-01,-6.318758130073547363e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.490354835987091064e-01,1.604750007390975952e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.758826851844787598e-01,6.436436772346496582e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.883255958557128906e-01,-4.903758168220520020e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.090932428836822510e-01,3.358527421951293945e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.235690712928771973e-01,-5.009464621543884277e-01,1.000000000000000000e+00,0.000000000000000000e+00
4.990011453628540039e-01,-4.512636661529541016e-01,0.000000000000000000e+00,0.000000000000000000e+00
-3.043437004089355469e-01,4.223396629095077515e-02,1.000000000000000000e+00,1.000000000000000000e+00
8.958657979965209961e-01,-8.516119718551635742e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.449761152267456055e-01,-6.550593972206115723e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.113478064537048340e-01,-7.848287224769592285e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.535066485404968262e+00,1.301882624626159668e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.758406758308410645e-03,-2.923786640167236328e-01,1.000000000000000000e+00,0.000000000000000000e+00
-8.388873934745788574e-01,7.861356139183044434e-01,1.000000000000000000e+00,1.000000000000000000e+00
-7.629042267799377441e-01,6.028714179992675781e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.834345042705535889e-01,3.808761835098266602e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.975545525550842285e-01,-5.329565405845642090e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.326572537422180176e-01,-2.727903425693511963e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.161299824714660645e-01,4.935546517372131348e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.564734160900115967e-01,-2.763135433197021484e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.148870944976806641e+00,-3.325158119201660156e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.813633322715759277e-01,1.222208976745605469e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.140044540166854858e-02,1.167487651109695435e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.446503639221191406e-01,-2.327251434326171875e-02,0.000000000000000000e+00,0.000000000000000000e+00
-2.586791992187500000e+00,2.811790943145751953e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.940730512142181396e-01,1.339955180883407593e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.115987300872802734e+00,1.269171953201293945e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.132778406143188477e+00,7.275810837745666504e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.938501536846160889e-03,-8.210912346839904785e-02,0.000000000000000000e+00,0.000000000000000000e+00
